Kingdom,Phylum,Subphylum,Class,Order,Suborder,Superfamilies,Family,Subfamily,Tribe,Genera
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Antillochernes Muchmore 1984
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Apatochernes Beier 1948
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Asterochernes Beier 1955
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Atherochernes Beier 1954
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Austrochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Barbaraella Harvey 1995
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Bipeltochernes Dashdamirov 2005
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Bituberochernes Muchmore 1974
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Byrsochernes Beier 1959
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Cacoxylus Beier 1965
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Caffrowithius Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Calidiochernes Beier 1954
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Calymmachernes Beier 1954
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Caribochernes Beier 1976
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Ceratochernes Mahnert 1994
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Ceriochernes Beier 1937
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Chelanops Gervais 1849
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Chelodamus R.V. Chamberlin 1925
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Chernes Menge 1855
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Chiridiochernes Muchmore 1972
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Chrysochernes Hoff 1956
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Cocinachernes Hentschel and Muchmore 1989
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Conicochernes Beier 1948
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Coprochernes Beier 1976
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Cordylochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Corosoma Karsch 1879
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Corticochernes Tooren 2008
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Cyclochernes Beier 1970
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Dasychernes Chamberlin 1929
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Dendrochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Dinocheirus Chamberlin 1929
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Dinochernes Beier 1933
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Diplothrixochernes Beier 1962
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Epactiochernes Muchmore 1974
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Epichernes Muchmore 1982
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Eumecochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Gelachernes Beier 1940
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Gigantochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Gomphochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Goniochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Haplochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Hebridochernes Beier 1940
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Hesperochernes Chamberlin 1924
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Heterochernes Beier 1966
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Hexachernes Beier 1953
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Illinichernes Hoff 1949
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Incachernes Beier 1933
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Indochernes Murthy and Ananthakrishnan 1977
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Interchernes Muchmore 1980
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Lamprochernes Tömösváry 1882
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Lasiochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Lustrochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Macrochernes Hoff 1946
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Maorichernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Marachernes Harvey 1992
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Maxchernes Feio 1960
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Megachernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Meiochernes Beier 1957
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Mesochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Metagoniochernes Vachon 1939
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Mexachernes Hoff 1947
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Mirochernes Beier 1930
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Mucrochernes Muchmore 1973
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Myrmochernes Tullgren 1907
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Neoallochernes Hoff 1947
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Neochelanops Beier 1964
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Neochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Nesidiochernes Beier 1957
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Nesiotochernes Beier 1976
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Nesochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Nudochernes Beier 1935
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Ochrochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Odontochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Oligochernes Beier 1937
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Opsochernes Beier 1966
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Orochernes Beier 1968
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Pachychernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Paracanthicochernes Beier 1966
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Parachernes Chamberlin 1931
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Parapilanus Beier 1973
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Paraustrochernes Beier 1966
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Parazaona Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Petterchernes Heurtault 1986
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Phaulochernes Beier 1976
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Phymatochernes Mahnert 1979
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Pilanus Beier 1930
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Pselaphochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Chernetidae Menge 1855,Subfamily Goniochernetinae Beier 1932,,Pseudopilanus Beier 1957
